Name,Team,Stuff+,Location+,TTO%,NameASCII,PlayerId,MLBAMID
"Patrick Wisdom","CHC",46.70923076923077,32.12,0.33333333,"Patrick Wisdom",13602,621550
"Rob Zastryzny","MIL",104.09496350438715,101.62376143610497,0.33333333,"Rob Zastryzny",15094,642239
"Ben Heller","PIT",106.51848605577689,78.9808764940239,0.33333333,"Ben Heller",15100,621294
"Zach Thompson","ATL",84.69033333333333,86.852,0.33333333,"Zach Thompson",16094,605507
"Austin Davis","SDP",103.26283687943264,76.38680851063829,0.33333333,"Austin Davis",17117,656354
"Dinelson Lamet","LAD",85.17753424657533,81.97835616438356,0.33333333,"Dinelson Lamet",17186,659275
"Daniel Duarte","MIN",110.79071428571426,113.49607142857143,0.33333333,"Daniel Duarte",17480,650960
"Cristian Javier","HOU",99.19198594024603,93.60692442882248,0.33333333,"Cristian Javier",17606,664299
"Adbert Alzolay","CHC",101.18012232415902,91.05504587155963,0.33333333,"Adbert Alzolay",17859,640470
"Tyler Jay","- - -",108.33660130718954,79.0718954248366,0.33333333,"Tyler Jay",17952,664079
"Anthony Misiewicz","NYY",109.768,94.352,0.33333333,"Anthony Misiewicz",18152,664948
"Scott Effross","NYY",107.9828727114211,107.22220139494335,0.33333333,"Scott Effross",18384,664123
"Alan Rangel","PHI",97.09066666666666,111.99600000000001,0.33333333,"Alan Rangel",19524,660604
"Cionel Pérez","BAL",103.56195700968321,96.51681420948141,0.33333333,"Cionel Perez",19614,672335
"Matt Foster","CHW",90.72833333333331,91.58462962962962,0.33333333,"Matt Foster",19647,641582
"Jason Alexander","- - -",90.248623853211,94.22954128440365,0.33333333,"Jason Alexander",19666,669920
"Ian Anderson","LAA",92.27920792079208,85.83594059405942,0.33333333,"Ian Anderson",19951,666120
"Brusdar Graterol","LAD",117.76237623762377,107.49168316831683,0.33333333,"Brusdar Graterol",20367,660813
"Jared Young","NYM",53.16909090909091,74.08909090909091,0.33333333,"Jared Young",20404,676724
"Eli Villalobos","MIA",91.24901408450705,86.1487323943662,0.33333333,"Eli Villalobos",20408,681871
"Kyle Nelson","ARI",95.86731034482759,106.48510344827586,0.33333333,"Kyle Nelson",20515,669459
"Kody Clemens","PHI",31.939999999999998,96.88,0.33333333,"Kody Clemens",20572,665019
"Grant Wolfram","BAL",104.98470588235294,68.49470588235295,0.33333333,"Grant Wolfram",21623,664991
"Easton McGee","MIL",102.5277966101695,120.85355932203389,0.33333333,"Easton McGee",22176,668834
"Luis Vázquez","BAL",43.96,34.3,0.33333333,"Luis Vazquez",23442,676679
"Penn Murfee","CHW",104.42749999999998,89.41474137931037,0.33333333,"Penn Murfee",25174,682171
"Matt Brash","SEA",111.68305084745761,91.59830508474575,0.33333333,"Matt Brash",25756,666374
"Blair Henley","HOU",81.8348717948718,86.05435897435898,0.33333333,"Blair Henley",26190,668874
"Eury Pérez","MIA",117.43439999999997,92.14290000000001,0.33333333,"Eury Perez",27768,691587
"Bradgley Rodriguez","SDP",85.028,47.677600000000005,0.33333333,"Bradgley Rodriguez",29107,699134
"Ky Bush","CHW",87.32801223241589,84.35394495412844,0.33333333,"Ky Bush",29823,681066
"Christian Montes De Oca","ARI",93.38695652173914,113.31217391304347,0.33333333,"Christian Montes De Oca",30206,801216
"Jeffrey Springs","- - -",93.46851518027833,97.30591628232355,0.33268102,"Jeffrey Springs",17677,605488
"Lucas Erceg","- - -",109.66540508663384,102.300695902058,0.33241758,"Lucas Erceg",19360,668674
"Justin Steele","CHC",100.97608093991511,101.67921032622743,0.33230294,"Justin Steele",17312,657006
"Luis Castillo","SEA",101.11696099204559,103.30218990739984,0.33209647,"Luis Castillo",15689,622491
"Bowden Francis","TOR",96.42754345671788,100.73770719550015,0.33189655,"Bowden Francis",20548,670102
"Tommy Henry","ARI",83.4324607324375,102.00347219321252,0.33173077,"Tommy Henry",26285,674072
"Jackson Rutledge","WSN",106.1442552262617,85.39649954674758,0.3315508,"Jackson Rutledge",26215,671131
"Kyle Tyler","MIA",73.35365688452707,111.78215124668978,0.33098592,"Kyle Tyler",22092,667725
"Eric Orze","- - -",100.4188146658286,91.95998022208256,0.33098592,"Eric Orze",27626,679358
"Corbin Burnes","- - -",110.43739383132484,103.23048883657884,0.33079123,"Corbin Burnes",19361,669203
"Lance Lynn","STL",97.85240294840291,94.570457002457,0.33072407,"Lance Lynn",2520,458681
"Osvaldo Bido","OAK",100.8133734856985,87.26515531643427,0.33059548,"Osvaldo Bido",23150,674370
"Nathan Eovaldi","TEX",99.35057447226139,104.14283178702054,0.33056133,"Nathan Eovaldi",9132,543135
"Bryce Miller","SEA",104.36950902285515,100.49596185002443,0.33043478,"Bryce Miller",29837,682243
"Alec Marsh","KCR",94.3464122406435,96.96542439558537,0.33029197,"Alec Marsh",27451,679525
"Tyler Gilbert","- - -",97.71856557101697,103.8472560393134,0.33018868,"Tyler Gilbert",17964,656457
"Andrew Abbott","CIN",94.6270552787973,98.46842360044486,0.32993197,"Andrew Abbott",29911,671096
"Brandon Eisert","- - -",80.83040068434562,107.62820153977758,0.32941176,"Brandon Eisert",27668,685126
"Anthony Veneziano","- - -",101.37791589870595,105.53833795897124,0.32911392,"Anthony Veneziano",27453,685107
"Drew Pomeranz","CHC",104.30112010796222,108.5231109311741,0.32894737,"Drew Pomeranz",11426,519141
"Guillo Zuñiga","LAA",101.8509225092251,91.67040590405907,0.32894737,"Guillo Zuniga",19588,670871
"Merrill Kelly","ARI",91.01433489390517,103.08422364214607,0.32886905,"Merrill Kelly",11156,518876
"Roansy Contreras","- - -",94.24006646598207,94.10170821681932,0.32885906,"Roansy Contreras",22810,672710
"Mike Vasil","CHW",99.98717000835423,92.23399318609023,0.3286385,"Mike Vasil",30105,678024
"Chris Martin","- - -",104.66262171589437,109.9166287539541,0.32846715,"Chris Martin",11847,455119
"Brayan Bello","BOS",96.34903930001438,105.99375148849263,0.32758621,"Brayan Bello",23920,678394
"Jaden Hill","COL",94.94591133004927,89.27615763546801,0.32758621,"Jaden Hill",30250,677955
"Chris Bassitt","TOR",97.93029270407467,99.78265855701925,0.32754127,"Chris Bassitt",12304,605135
"Nestor Cortes","- - -",107.88059177834592,97.26084126489691,0.32754011,"Nestor Cortes",17874,641482
"Alek Jacob","SDP",109.02564179104475,92.20943283582089,0.32748538,"Alek Jacob",29628,689690
"Lucas Giolito","BOS",90.22268617021277,101.6420478723404,0.32718894,"Lucas Giolito",15474,608337
"Aaron Civale","- - -",104.19157266239522,98.93186280726488,0.32696897,"Aaron Civale",19479,650644
"Chris Stratton","- - -",89.68986405179017,94.40613497101002,0.32686981,"Chris Stratton",13761,608717
"Nick Anderson","KCR",89.71578778135049,102.69852090032158,0.32679739,"Nick Anderson",18337,623433
"John Schreiber","KCR",101.37093628636158,105.96209720806769,0.32664756,"John Schreiber",20020,670167
"Braxton Ashcraft","PIT",107.4358510638298,96.4513829787234,0.32653061,"Braxton Ashcraft",23793,677952
"Carson Palmquist","COL",96.84742372881358,91.3744406779661,0.32653061,"Carson Palmquist",31612,687223
"Chad Patrick","MIL",104.59050840188429,98.21523991656709,0.3264095,"Chad Patrick",30113,694477
"Robert Suarez","SDP",115.47745844289943,98.28758820998144,0.32637076,"Robert Suarez",30115,663158
"Austin Warren","- - -",106.94729166666667,99.53666666666665,0.32608696,"Austin Warren",24937,681810
"Jack Leiter","TEX",107.78532123322937,91.36036475646824,0.32594235,"Jack Leiter",30146,683004
"Jordan Wicks","CHC",102.29357907487321,100.3734415423827,0.32589286,"Jordan Wicks",30094,696136
"Diego Castillo","MIN",109.10350282485878,85.84779661016948,0.3255814,"Diego Castillo",17496,650895
"Kyle Finnegan","WSN",103.4104496130849,104.15370046157985,0.32552083,"Kyle Finnegan",15009,640448
"Nick Lodolo","CIN",103.35023189326927,98.22802302797916,0.32544379,"Nick Lodolo",26378,666157
"Jesse Chavez","ATL",95.00105926323987,100.82227125930713,0.325,"Jesse Chavez",5448,445926
"Blade Tidwell","NYM",109.40948717948719,86.17858974358974,0.325,"Blade Tidwell",31701,694918
"Jackson Jobe","DET",108.48734670558275,95.73551167724132,0.32478632,"Jackson Jobe",30203,695549
"Sam Aldegheri","LAA",87.17217712177121,81.72479704797047,0.32467532,"Sam Aldegheri",26443,691951
"Chad Green","TOR",102.09306492369727,103.06319525279605,0.32463768,"Chad Green",15552,643338
"Shota Imanaga","CHC",97.84016224996331,109.75384003366878,0.32457143,"Shota Imanaga",33829,684007
"Javier Assad","CHC",90.99074367088606,97.56737341772153,0.32445141,"Javier Assad",21741,665871
"Justin Bruihl","- - -",105.9288837353123,102.23978818800248,0.32432432,"Justin Bruihl",23779,677865
"Kevin Gausman","TOR",97.53198092275277,105.08294512381724,0.32427536,"Kevin Gausman",14107,592332
"Chris Roycroft","STL",107.9830656569056,101.15460502488098,0.32407407,"Chris Roycroft",31261,688297
"Keaton Winn","SFG",102.18531914893619,95.86912529550827,0.32352941,"Keaton Winn",23499,676775
"Max Fried","- - -",106.35313684665208,100.6269296317836,0.32315978,"Max Fried",13743,608331
"Greg Weissert","BOS",105.06497412112874,105.02681570760981,0.3226601,"Greg Weissert",20375,669711
"Tommy Nance","TOR",100.48282131661442,96.34470219435738,0.32258065,"Tommy Nance",19178,667297
"Cody Bolton","- - -",107.12327327771378,99.00298119727297,0.32258065,"Cody Bolton",23265,675989
"Connor Thomas","MIL",88.75779661016948,94.05050847457626,0.32258065,"Connor Thomas",25873,671162
"Bailey Horn","- - -",106.34965397350997,96.74007905629138,0.32258065,"Bailey Horn",27753,690544
"Ryan Bergert","SDP",88.30862879885112,101.70391286873456,0.32258065,"Ryan Bergert",29863,686701
"Dylan Dodd","ATL",99.37496106785318,100.49029477196885,0.32258065,"Dylan Dodd",29928,689266
"Shane Smith","CHW",95.66072103004291,99.44041201716738,0.32258065,"Shane Smith",31687,681343
"Cole Sands","MIN",97.4331685267345,107.5357790566684,0.3225058,"Cole Sands",21461,663485
"J.P. France","HOU",90.36613733905578,87.77347639484978,0.32231405,"J.P. France",21212,641585
"Daniel Lynch IV","KCR",93.67813220925258,88.44358141905464,0.321875,"Daniel Lynch IV",21537,663738
"Brady Singer","- - -",92.19895805608552,99.6927122271162,0.3218495,"Brady Singer",25377,663903
"Gus Varland","- - -",99.33025769093815,108.00085301542374,0.32173913,"Gus Varland",24737,681402
"Justin Wrobleski","LAD",102.29091292078365,98.96949912619654,0.32156863,"Justin Wrobleski",31204,680736
"Brad Lord","WSN",86.21548972114947,97.84376141243798,0.32142857,"Brad Lord",31972,695418
"Spencer Schwellenbach","ATL",108.41751828043644,107.36175082902822,0.32126697,"Spencer Schwellenbach",31846,680885
"Steven Cruz","KCR",117.12555328867622,89.2290292185008,0.32061069,"Steven Cruz",23165,674444
"Ethan Roberts","CHC",105.64046589018302,97.63826955074875,0.32026144,"Ethan Roberts",24930,681799
"Declan Cronin","MIA",92.68567246111614,99.96305580969812,0.32026144,"Declan Cronin",25645,686539
"Matt Festa","- - -",103.89599729007881,92.60323979762448,0.32022472,"Matt Festa",19330,670036
"Walker Buehler","- - -",99.0106053030413,97.85543428362364,0.32019704,"Walker Buehler",19374,621111
"Dean Kremer","BAL",96.60743709541883,99.94678650036053,0.32017076,"Dean Kremer",19350,665152
"Ben Casparius","LAD",116.60871982951757,105.61434533532578,0.32,"Ben Casparius",30085,676508
"Garrett McDaniels","LAA",97.04020942408377,79.25277486910994,0.32,"Garrett McDaniels",31751,680729
"Ryan Weathers","MIA",101.86908256157537,99.92024741068076,0.31982942,"Ryan Weathers",23796,677960
"Reese Olson","DET",93.4780134347047,99.26891596613727,0.31981982,"Reese Olson",24968,681857
"José Soriano","LAA",100.14920173849335,106.46510840278384,0.3198146,"Jose Soriano",22100,667755
"Spencer Howard","- - -",91.59536651430507,99.7730384854128,0.31944444,"Spencer Howard",23252,675921
"Max Scherzer","- - -",99.45165313846577,105.35122940627589,0.31914894,"Max Scherzer",3137,453286
"Michael Lorenzen","- - -",91.76491740661217,98.40494953313156,0.31914894,"Michael Lorenzen",14843,547179
"Adam Mazur","- - -",92.10149560117301,94.2968035190616,0.31891892,"Adam Mazur",31900,800049
"Josh Sborz","TEX",102.0849295774648,102.44971830985916,0.31884058,"Josh Sborz",18323,622250
"Sean Newcomb","- - -",97.69259698691371,92.75136231944686,0.31879195,"Sean Newcomb",16943,656794
"Griffin Canning","- - -",87.74290475754704,100.61713453140291,0.31852552,"Griffin Canning",19867,656288
"Simeon Woods Richardson","MIN",89.39810471657924,103.8786609708279,0.31840796,"Simeon Woods Richardson",24494,680573
"Angel Chivilli","COL",89.16035035389697,99.27596263550946,0.31835206,"Angel Chivilli",26790,683409
"Drew Rasmussen","TBR",116.40982840338155,99.45426620311723,0.31828979,"Drew Rasmussen",25385,656876
"Anthony Gose","CLE",98.90784810126581,100.86607594936709,0.31818182,"Anthony Gose",5097,543238
"Jonathan Loáisiga","NYY",115.8692139276521,96.51379813033462,0.31818182,"Jonathan Loaisiga",19753,642528
"Nic Enright","CLE",95.13548717948721,93.45620512820513,0.31818182,"Nic Enright",25553,663671
"Adam Cimber","LAA",112.31777777777779,87.85400966183576,0.31775701,"Adam Cimber",15288,643256
"Logan Allen","CLE",92.60514188232816,93.26026777933711,0.31767956,"Logan Allen",27589,671106
"Yohan Ramírez","- - -",108.51664921827113,92.6225348390656,0.31730769,"Yohan Ramirez",19444,670990
"Bryan Sammons","DET",99.3146524064171,87.8558823529412,0.31730769,"Bryan Sammons",20462,676614
"Jordan Hicks","SFG",106.12210930561587,95.00903700375895,0.31661891,"Jordan Hicks",19618,663855
"Gunnar Hoglund","ATH",93.19032846715328,106.08715328467153,0.31654676,"Gunnar Hoglund",31318,680684
"Carlos Estévez","- - -",99.52726771615025,99.73775001485342,0.31623932,"Carlos Estevez",14542,608032
"Kumar Rocker","TEX",96.01143783319779,101.37555389897891,0.31603774,"Kumar Rocker",31843,677958
"Brandon Pfaadt","ARI",101.05907925910253,104.79059339541087,0.31569507,"Brandon Pfaadt",27782,694297
"Scott Blewett","- - -",84.99941691735368,107.07142363721515,0.31512605,"Scott Blewett",16427,656240
"Carson Spiers","CIN",96.04611288726015,98.87323829310856,0.31489362,"Carson Spiers",27685,686730
"Julian Merryweather","CHC",104.57894510348396,96.33227606452357,0.31481481,"Julian Merryweather",16703,657240
"Ben Joyce","LAA",125.96651731092436,86.82896442577028,0.31481481,"Ben Joyce",31461,690829
"Ranger Suárez","PHI",96.87016815483167,111.6527848386693,0.31461988,"Ranger Suarez",17277,624133
"Lou Trivino","- - -",100.75081756565777,94.59219257376654,0.31451613,"Lou Trivino",15043,642152
"Taijuan Walker","PHI",88.04662742761614,98.24019372803093,0.31447587,"Taijuan Walker",11836,592836
"Will Vest","DET",100.73588736778835,108.64605082925894,0.31408776,"Will Vest",19769,676684
"Jesus Tinoco","- - -",106.3758330019771,106.2045778063615,0.31404959,"Jesus Tinoco",16300,622786
"Josh Staumont","MIN",94.47350588235295,88.77825882352941,0.31372549,"Josh Staumont",18335,622251
"Mason Black","SFG",98.20632287416858,98.56961748633881,0.31360947,"Mason Black",30171,696131
"Brandon Walter","HOU",100.30454794520548,102.654301369863,0.31313131,"Brandon Walter",26056,687888
"Tobias Myers","MIL",90.90253762166823,101.29331720780216,0.31278195,"Tobias Myers",22191,668964
"Brandon Leibrandt","CIN",94.55873015873017,98.96095238095236,0.3125,"Brandon Leibrandt",16135,605335
"Yonny Chirinos","MIA",99.64563106796118,95.45502912621359,0.3125,"Yonny Chirinos",16401,630023
"Angel Perdomo","ATH",98.70685714285713,70.13428571428572,0.3125,"Angel Perdomo",17759,622780
"José Marte","LAA",103.7084516129032,88.28077419354837,0.3125,"Jose Marte",21761,665896
"Caleb Kilian","CHC",84.77360279441118,97.26297832905615,0.3125,"Caleb Kilian",26213,668873
"Caleb Freeman","CHW",109.00666666666666,107.291884057971,0.3125,"Caleb Freeman",26255,673965
"Grant Holman","OAK",90.86275346889455,92.18277864416508,0.3125,"Grant Holman",30002,680880
"Naoyuki Uwasawa","BOS",87.12290322580645,86.80774193548388,0.3125,"Naoyuki Uwasawa",33828,683822
"Sandy Alcantara","MIA",108.07502074688793,96.17921991701242,0.31212121,"Sandy Alcantara",18684,645261
"Tyler Anderson","LAA",97.59395021024874,96.75210901582932,0.31194296,"Tyler Anderson",12880,542881
"Alex Wood","OAK",92.92486702127657,99.35499999999999,0.31182796,"Alex Wood",13781,622072
"José Berríos","TOR",92.67718882840747,102.18043984125637,0.31180969,"Jose Berrios",14168,621244
"Andrew Heaney","- - -",97.38426821937043,102.27240304112878,0.31111111,"Andrew Heaney",15423,571760
"Luis Medina","OAK",100.64400556328235,88.75023643949932,0.31111111,"Luis Medina",21649,665622
"JoJo Romero","STL",107.50600890629367,95.24815154552752,0.31085044,"JoJo Romero",19574,668941
"Luis García","- - -",106.28567650672072,105.91943512500634,0.31081081,"Luis Garcia",6984,472610
"Carlos Carrasco","- - -",84.11716331783751,98.09719600795701,0.3106961,"Carlos Carrasco",6632,471911
"Kenta Maeda","DET",92.22237891770358,101.80055396690328,0.31060606,"Kenta Maeda",18498,628317
"Matt Waldron","SDP",90.48758160456013,104.60193834939953,0.3104,"Matt Waldron",25550,663362
"Jonathan Heasley","BAL",86.97607476635513,91.73700934579438,0.31034483,"Jonathan Heasley",22224,669169
"Bryce Jarvis","ARI",93.56601426227863,92.67412206635639,0.31023102,"Bryce Jarvis",27477,686826
"Bryce Elder","ATL",89.44915500910837,103.57601402443521,0.30966469,"Bryce Elder",27779,693821
"Jorge López","- - -",102.27627941719327,97.95589030030617,0.30959752,"Jorge Lopez",14527,605347
"Eduardo Salazar","- - -",96.48632113373148,96.61217411179699,0.30916031,"Eduardo Salazar",23135,674285
"Kai-Wei Teng","SFG",95.12549019607843,90.28372549019609,0.30909091,"Kai-Wei Teng",24282,678906
"Martín Pérez","- - -",82.8728984221716,105.43824611765633,0.30906389,"Martin Perez",6902,527048
"Matt Manning","DET",99.75432494279177,97.53794050343248,0.30894309,"Matt Manning",20369,666159
"James Paxton","- - -",88.16468402335528,97.47952990399497,0.30892449,"James Paxton",11828,572020
"Gerson Garabito","TEX",90.75853493555131,98.2950394044528,0.30769231,"Gerson Garabito",19835,642520
"Peter Lambert","COL",91.88161162833146,90.1120351174143,0.30714286,"Peter Lambert",17969,663567
"Joe Ross","- - -",92.82681977721616,103.77069765048508,0.30658436,"Joe Ross",12972,605452
"Dennis Santana","- - -",102.5077585700073,96.3926402155939,0.30656934,"Dennis Santana",17878,642701
"Slade Cecconi","- - -",94.7409007413145,109.15256913088014,0.30645161,"Slade Cecconi",27500,677944
"Tyson Miller","- - -",104.09277569246879,105.6395836738312,0.30638298,"Tyson Miller",19976,668338
"Brant Hurter","DET",108.35464991806498,96.47242006732888,0.30612245,"Brant Hurter",30133,676428
"Kody Funderburk","MIN",107.30053185042684,89.42112099703628,0.30593607,"Kody Funderburk",24993,681892
"Hoby Milner","- - -",105.4438700040008,106.6495301040879,0.30528846,"Hoby Milner",13346,571948
"Colton Gordon","HOU",98.41171717171719,110.69818181818184,0.30519481,"Colton Gordon",31312,676467
"Brad Keller","- - -",98.20490871262017,101.3121423113012,0.30447761,"Brad Keller",15734,641745
"Carlos Vargas","SEA",114.93027522935782,103.91071559633025,0.30434783,"Carlos Vargas",22915,672841
"Tom Cosgrove","- - -",107.22633943122241,100.24561408169602,0.30434783,"Tom Cosgrove",23443,676680
"David Peterson","NYM",91.66077780426686,99.03387677341082,0.30405405,"David Peterson",20302,656849
"Ryan Pressly","- - -",99.37946826949346,97.72116862855404,0.304,"Ryan Pressly",7005,519151
"Orlando Ribalta","WSN",103.58323943661973,99.1374248826291,0.30357143,"Orlando Ribalta",26247,687377
"Ryan Feltner","COL",92.19626185895102,98.94522550024291,0.30350665,"Ryan Feltner",21446,663372
"Hunter Strickland","LAA",103.65773541458728,102.16430673487001,0.30277778,"Hunter Strickland",7836,519326
"Sean Hjelle","SFG",105.48653134345099,102.62806598454436,0.30263158,"Sean Hjelle",21481,663546
"Justin Slaten","BOS",107.16762406338931,100.36912536304037,0.30254777,"Justin Slaten",25648,686580
"Chase Shugart","- - -",104.69990491283674,94.59889064976228,0.30246914,"Chase Shugart",21544,663767
"Jose Quintana","- - -",87.2597797453778,101.91454011802418,0.3024236,"Jose Quintana",11423,500779
"Joe La Sorsa","- - -",97.07072545944422,97.65629790485382,0.30232558,"Joe La Sorsa",25481,686747
"Keider Montero","DET",94.95812107943375,98.6446103322167,0.30214724,"Keider Montero",22630,672456
"Mick Abel","PHI",108.7973469387755,100.82275510204083,0.30208333,"Mick Abel",27756,690953
"Cody Bradford","TEX",88.74105884323559,111.71492261678404,0.30194805,"Cody Bradford",27597,674003
"Justin Verlander","- - -",106.01742689458351,89.38927137287969,0.30171073,"Justin Verlander",8700,434378
"Ryder Ryan","PIT",97.7759292035398,88.08017699115047,0.30107527,"Ryder Ryan",19891,656924
"Angel Zerpa","KCR",112.37077723251801,97.89038727031503,0.30104712,"Angel Zerpa",22717,672582
"Jacob Barnes","- - -",99.71359453317476,98.91908535808342,0.30031949,"Jacob Barnes",12323,606930
"Amed Rosario","WSN",46.88999999999999,83.50857142857141,0.3,"Amed Rosario",15518,642708
"Luarbert Arias","MIA",103.87783018867925,85.41037735849056,0.3,"Luarbert Arias",23811,678215
"Cristopher Sánchez","PHI",108.83208421939344,100.63331695019292,0.29991047,"Cristopher Sanchez",20778,650911
"Cal Quantrill","- - -",86.17251019412282,98.09747572898476,0.29956897,"Cal Quantrill",19312,615698
"Christian Scott","NYM",100.28157961783437,101.3523566878981,0.29949239,"Christian Scott",30107,681035
"Seth Lugo","KCR",96.56676931958519,98.73441817071311,0.29948365,"Seth Lugo",12447,607625
"Erick Fedde","- - -",90.70159442952422,107.93949025472354,0.29935125,"Erick Fedde",17425,607200
"Ryan Brasier","- - -",97.97195578846868,105.72971436664936,0.29931973,"Ryan Brasier",5615,518489
"Tristan Beck","SFG",90.70313817330211,89.66042154566745,0.2991453,"Tristan Beck",21584,663941
"George Kirby","SEA",103.17078436193994,110.09799813955368,0.2989011,"George Kirby",25436,669923
"Enoli Paredes","- - -",93.06470219435734,86.09172413793104,0.29885057,"Enoli Paredes",20447,660600
"Trevor Rogers","- - -",88.96843991557189,103.79409737468147,0.29883139,"Trevor Rogers",22286,669432
"Logan Webb","SFG",107.54641926108735,106.45671661618793,0.29863891,"Logan Webb",17995,657277
"Joey Lucchesi","- - -",97.34511393468445,89.94539850887327,0.29824561,"Joey Lucchesi",19320,664192
"Graham Ashcraft","CIN",107.64241224024873,97.58738684075429,0.29740519,"Graham Ashcraft",27552,668933
"Isaiah Campbell","BOS",100.78206896551727,96.21913793103448,0.2972973,"Isaiah Campbell",25551,663462
"Lyon Richardson","CIN",96.2674124746398,98.7240044477969,0.2970297,"Lyon Richardson",24581,680689
"Carmen Mlodzinski","PIT",102.57461956759956,101.4418617160334,0.29665072,"Carmen Mlodzinski",27572,669387
"Ben Lively","CLE",82.0636911434137,103.09608281108943,0.2962963,"Ben Lively",14932,594902
"Jimmy Herget","- - -",95.7077662275657,97.33103912845336,0.2962963,"Jimmy Herget",17556,623474
"Zach Plesac","LAA",81.4861835748792,81.97478260869566,0.2962963,"Zach Plesac",19979,668676
"Anthony Maldonado","- - -",92.3643354785741,87.80250235972514,0.29565217,"Anthony Maldonado",26034,687424
"Jake Irvin","WSN",97.19480911353865,103.62369476855264,0.29562982,"Jake Irvin",21504,663623
"Albert Suárez","BAL",89.33777231297773,102.57503838124232,0.29513889,"Albert Suarez",6175,544150
"Mitchell Parker","WSN",89.73255176549438,102.49622788842753,0.29494949,"Mitchell Parker",27636,680730
"Ryan Yarbrough","- - -",105.54223987064607,98.1959872384307,0.29487179,"Ryan Yarbrough",16502,642232
"Gavin Stone","LAD",99.1522854477612,102.69750000000002,0.29482759,"Gavin Stone",27792,694813
"Luis Severino","- - -",108.09548219390128,96.36195658039381,0.29481733,"Luis Severino",15890,622663
"Jalen Beeks","- - -",96.08075393436796,94.48302649957418,0.29475983,"Jalen Beeks",17192,656222
"Chase Anderson","- - -",92.57081736015174,103.1191521432487,0.29411765,"Chase Anderson",6895,502624
"Michael Petersen","- - -",110.37301204819278,101.46703614457833,0.29411765,"Michael Petersen",20827,656848
"Emmanuel Clase","CLE",126.34334727619523,101.33748283341941,0.29383886,"Emmanuel Clase",21032,661403
"Luis Guerrero","BOS",107.54195707070707,95.58604797979797,0.29347826,"Luis Guerrero",31184,692285
"Tyler Holton","DET",100.89042218283701,101.2441318080789,0.29341317,"Tyler Holton",26231,663947
"Logan Evans","SEA",96.33750410509032,101.80564860426927,0.29341317,"Logan Evans",33699,688138
"Derek Law","WSN",95.19153338224514,106.74871606749825,0.29315068,"Derek Law",13133,571882
"Mitch Keller","PIT",98.7992855144032,98.46893946103152,0.29280822,"Mitch Keller",17594,656605
"Luis F. Castillo","SEA",94.94071856287427,88.17664670658681,0.29268293,"Luis F. Castillo",20638,622379
"Joe Mantiply","ARI",105.39620388864843,96.99039034481066,0.2923588,"Joe Mantiply",14857,573009
"Eli Morgan","- - -",95.1970367328714,106.44770286001321,0.29207921,"Eli Morgan",20203,669212
"Chris Flexen","- - -",81.51706522048504,100.06535601225266,0.29166667,"Chris Flexen",13896,623167
"Austin Pruitt","TEX",87.80759493670887,107.59215189873416,0.29166667,"Austin Pruitt",15290,643493
"Kirby Snead","SEA",99.38851282051284,86.40215384615388,0.29166667,"Kirby Snead",19179,669912
"Mitch Spence","OAK",103.17983859093435,101.74965041376069,0.29157428,"Mitch Spence",27707,687765
"Michael Wacha","KCR",99.69722208258058,103.75785252370872,0.29146692,"Michael Wacha",14078,608379
"Matt Bowman","- - -",108.00312146671217,97.20102247579284,0.2907489,"Matt Bowman",13528,621199
"Bryan Hoeing","- - -",98.41153691708297,103.44224083944833,0.29047619,"Bryan Hoeing",26304,663773
"Manuel Rodríguez","TBR",106.28839896022654,99.63991977641743,0.29032258,"Manuel Rodriguez",20794,655889
"Brady Basso","OAK",89.9613142857143,104.61925714285714,0.29032258,"Brady Basso",25582,669620
"Grant Hartwig","NYM",94.82661016949154,86.97084745762712,0.29032258,"Grant Hartwig",29946,701643
"Davis Daniel","- - -",92.13707194217523,107.46255776832439,0.28985507,"Davis Daniel",27582,669721
"Matthew Liberatore","STL",100.80661940117884,100.50259573884311,0.28966521,"Matthew Liberatore",22294,669461
"Wes Parsons","- - -",99.24337719367527,92.34593330911271,0.28947368,"Wes Parsons",14764,641149
"Josh Winder","MIN",95.66425531914895,103.83446808510638,0.28947368,"Josh Winder",24606,680739
"Michael Darrell-Hicks","LAA",107.90761194029851,86.88626865671644,0.28947368,"Michael Darrell-Hicks",31501,690382
"Tyler Alexander","- - -",99.80541566671263,104.77089655161615,0.28935532,"Tyler Alexander",17735,641302
"Jonathan Cannon","CHW",96.3753916475117,103.13557166831082,0.28891656,"Jonathan Cannon",31730,686563
"Kenny Rosenberg","LAA",90.61236910117736,95.12018967535765,0.28846154,"Kenny Rosenberg",20009,670046
"Marcus Stroman","NYY",85.71194918625339,100.98751786723457,0.28808864,"Marcus Stroman",13431,573186
"Patrick Corbin","- - -",93.9987455324332,102.18724915001877,0.28800755,"Patrick Corbin",9323,571578
"Bryse Wilson","- - -",100.14718452398613,96.8330546864229,0.28787879,"Bryse Wilson",19990,669060
"Emerson Hancock","SEA",89.18284988152733,98.49772099992404,0.28779599,"Emerson Hancock",27470,676106
"Tanner Houck","BOS",102.46346658644573,104.4099644245257,0.28752643,"Tanner Houck",19879,656557
"James McArthur","KCR",102.29949058693246,104.16688815060908,0.28744939,"James McArthur",21527,663704
"Davis Martin","CHW",95.61019965908912,98.48843762997384,0.28700361,"Davis Martin",21448,663436
